kind,name,parent,detail1,detail2
index,idx_patient_outcome_measures_org_type_name,patient_outcome_measures,,
index,patient_outcome_measures_pkey,patient_outcome_measures,,
index,idx_patient_packages_org,patient_packages,,
index,idx_patient_packages_org_patient,patient_packages,,
index,idx_patient_packages_patient,patient_packages,,
index,idx_patient_packages_patient_id,patient_packages,,
index,idx_patient_packages_status,patient_packages,,
index,patient_packages_pkey,patient_packages,,
index,idx_patient_pathologies_org_patient,patient_pathologies,,
index,idx_patient_pathologies_patient,patient_pathologies,,
index,patient_pathologies_pkey,patient_pathologies,,
index,idx_patient_photos_comparison_title,patient_photos,,
index,idx_patient_photos_org,patient_photos,,
index,idx_patient_photos_patient,patient_photos,,
index,idx_patient_photos_series,patient_photos,,
index,idx_patient_photos_type,patient_photos,,
index,patient_photos_pkey,patient_photos,,
index,patient_portal_users_phone_organization_id_key,patient_portal_users,,
index,patient_portal_users_pkey,patient_portal_users,,
index,idx_patient_predictions_org_patient_active,patient_predictions,,
index,idx_patient_predictions_org_patient_date,patient_predictions,,
index,idx_patient_predictions_org_type_date,patient_predictions,,
index,patient_predictions_pkey,patient_predictions,,
index,idx_patient_self_assessments_org_patient_created,patient_self_assessments,,
index,patient_self_assessments_pkey,patient_self_assessments,,
index,idx_patient_session_metrics_org_patient_date,patient_session_metrics,,
index,idx_patient_session_metrics_patient_session,patient_session_metrics,,
index,patient_session_metrics_pkey,patient_session_metrics,,
index,idx_patient_streaks_last_activity,patient_streaks,,
index,patient_streaks_pkey,patient_streaks,,
index,idx_patient_surgeries_patient,patient_surgeries,,
index,patient_surgeries_pkey,patient_surgeries,,
index,idx_patient_videos_org,patient_videos,,
index,idx_patient_videos_patient,patient_videos,,
index,idx_patient_videos_type,patient_videos,,
index,patient_videos_pkey,patient_videos,,
index,idx_patients_contact_id,patients,,
index,idx_patients_cpf,patients,,
index,idx_patients_email,patients,,
index,idx_patients_full_name,patients,,
index,idx_patients_is_active,patients,,
index,idx_patients_name_org,patients,,
index,idx_patients_name_trgm,patients,,
index,idx_patients_org_active,patients,,
index,idx_patients_org_incomplete,patients,,
index,idx_patients_org_name,patients,,
index,idx_patients_org_origin,patients,,
index,idx_patients_org_partner_company,patients,,
index,idx_patients_org_payer_model,patients,,
index,idx_patients_org_status,patients,,
index,idx_patients_organization_id,patients,,
index,idx_patients_professional_id,patients,,
index,idx_patients_profile_id,patients,,
index,idx_patients_user_id,patients,,
index,patients_cpf_unique,patients,,
index,patients_pkey,patients,,
index,unique_patient_email_org,patients,,
index,payment_methods_pkey,payment_methods,,
index,payments_pkey,payments,,
index,idx_physical_examinations_patient_date,physical_examinations,,
index,physical_examinations_pkey,physical_examinations,,
index,pre_registration_tokens_pkey,pre_registration_tokens,,
index,pre_registration_tokens_token_key,pre_registration_tokens,,
index,pre_registrations_pkey,pre_registrations,,
index,idx_precadastro_tokens_org_created,precadastro_tokens,,
index,idx_precadastro_tokens_token,precadastro_tokens,,
index,precadastro_tokens_pkey,precadastro_tokens,,
index,precadastro_tokens_token_key,precadastro_tokens,,
index,idx_precadastros_org_created,precadastros,,
index,idx_precadastros_token,precadastros,,
index,precadastros_pkey,precadastros,,
index,idx_prescribed_exercises_org_exercise,prescribed_exercises,,
index,idx_prescribed_exercises_org_patient_active,prescribed_exercises,,
index,idx_prescribed_exercises_patient_id,prescribed_exercises,,
index,prescribed_exercises_pkey,prescribed_exercises,,
index,idx_prestadores_evento_created,prestadores,,
index,idx_prestadores_evento_status,prestadores,,
index,prestadores_pkey,prestadores,,
index,idx_profiles_email_not_null,profiles,,
index,idx_profiles_is_public,profiles,,
index,idx_profiles_roles,profiles,,
index,idx_profiles_slug,profiles,,
index,idx_profiles_user_id_unique,profiles,,
index,profiles_pkey,profiles,,
index,idx_projects_org_created,projects,,
index,idx_projects_org_status,projects,,
index,projects_pkey,projects,,
index,idx_protocol_exercises_exercise_id,protocol_exercises,,
index,idx_protocol_exercises_org_id,protocol_exercises,,
index,idx_protocol_exercises_protocol_id,protocol_exercises,,
index,protocol_exercises_pkey,protocol_exercises,,
index,idx_public_booking_requests_org_created,public_booking_requests,,
index,idx_public_booking_requests_slug_date,public_booking_requests,,
index,public_booking_requests_pkey,public_booking_requests,,
index,idx_push_subscriptions_endpoint_user,push_subscriptions,,
index,idx_push_subscriptions_user_active,push_subscriptions,,
index,push_subscriptions_pkey,push_subscriptions,,
index,idx_push_tokens_active,push_tokens,,
index,idx_push_tokens_user,push_tokens,,
index,push_tokens_expo_push_token_key,push_tokens,,
index,push_tokens_pkey,push_tokens,,
index,idx_quest_definitions_active_created,quest_definitions,,
index,idx_quest_definitions_code,quest_definitions,,
index,quest_definitions_pkey,quest_definitions,,
index,rate_limits_key_key,rate_limits,,
index,rate_limits_pkey,rate_limits,,
index,idx_recibos_org_numero,recibos,,
index,recibos_org_numero_unique,recibos,,
index,recibos_pkey,recibos,,
index,idx_recurring_series_org_patient,recurring_series,,
index,recurring_series_pkey,recurring_series,,
index,idx_referral_codes_org,referral_codes,,
index,referral_codes_code_key,referral_codes,,
index,referral_codes_pkey,referral_codes,,
index,referral_redemptions_pkey,referral_redemptions,,
index,idx_revenue_forecasts_org_forecast_date,revenue_forecasts,,
index,revenue_forecasts_pkey,revenue_forecasts,,
index,idx_rooms_is_active,rooms,,
index,idx_rooms_organization_id,rooms,,
index,rooms_pkey,rooms,,
index,idx_salas_org,salas,,
index,salas_pkey,salas,,
index,idx_satisfaction_surveys_org,satisfaction_surveys,,
index,idx_satisfaction_surveys_patient,satisfaction_surveys,,
index,satisfaction_surveys_pkey,satisfaction_surveys,,
index,schedule_booking_window_organization_id_key,schedule_booking_window,,
index,schedule_booking_window_pkey,schedule_booking_window,,
index,idx_schedule_capacity_org_day,schedule_capacity,,
index,idx_schedule_capacity_type,schedule_capacity,,
index,schedule_capacity_pkey,schedule_capacity,,
index,schedule_no_show_policy_organization_id_key,schedule_no_show_policy,,
index,schedule_no_show_policy_pkey,schedule_no_show_policy,,
index,schedule_slot_config_organization_id_key,schedule_slot_config,,
index,schedule_slot_config_pkey,schedule_slot_config,,
index,idx_scheduling_notification_settings_org,scheduling_notification_settings,,
index,scheduling_notification_settings_organization_id_key,scheduling_notification_settings,,
index,scheduling_notification_settings_pkey,scheduling_notification_settings,,
index,idx_security_events_user_created,security_events,,
index,security_events_pkey,security_events,,
index,idx_servicos_org,servicos,,
index,servicos_pkey,servicos,,
index,idx_session_archive_runs_started,session_archive_runs,,
index,session_archive_runs_pkey,session_archive_runs,,
index,idx_session_attachments_org_id,session_attachments,,
index,idx_session_attachments_patient_id,session_attachments,,
index,idx_session_attachments_session_id,session_attachments,,
index,session_attachments_pkey,session_attachments,,
index,idx_session_package_templates_org,session_package_templates,,
index,session_package_templates_pkey,session_package_templates,,
index,idx_session_packages_org,session_packages,,
index,session_packages_pkey,session_packages,,
index,idx_session_templates_organization_id,session_templates,,
index,idx_session_templates_therapist_id,session_templates,,
index,session_templates_pkey,session_templates,,
index,idx_sessions_appointment_id,sessions,,
index,idx_sessions_archive_eligible,sessions,,
index,idx_sessions_contact_id,sessions,,
index,idx_sessions_date,sessions,,
index,idx_sessions_org_date,sessions,,
index,idx_sessions_organization_id,sessions,,
index,idx_sessions_patient_id,sessions,,
index,idx_sessions_therapist_id,sessions,,
index,sessions_pkey,sessions,,
index,idx_shop_items_active_cost,shop_items,,
index,idx_shop_items_code,shop_items,,
index,shop_items_pkey,shop_items,,
index,idx_staff_blocks_org_date,staff_blocks,,
index,staff_blocks_pkey,staff_blocks,,
index,idx_staff_performance_org_therapist_date,staff_performance_metrics,,
index,staff_performance_metrics_pkey,staff_performance_metrics,,
index,idx_staff_schedules_org_therapist,staff_schedules,,
index,staff_schedules_pkey,staff_schedules,,
index,idx_standardized_test_results_org_patient_applied,standardized_test_results,,
index,idx_standardized_test_results_org_scale,standardized_test_results,,
index,idx_standardized_test_results_patient_created,standardized_test_results,,
index,standardized_test_results_pkey,standardized_test_results,,
index,suppliers_pkey,suppliers,,
index,idx_surgeries_medical_record_id,surgeries,,
index,idx_surgeries_org_id,surgeries,,
index,surgeries_pkey,surgeries,,
index,idx_tarefa_comments_tarefa,tarefa_comments,,
index,tarefa_comments_pkey,tarefa_comments,,
index,tarefa_notification_log_pkey,tarefa_notification_log,,
index,idx_tarefa_templates_org,tarefa_templates,,
index,tarefa_templates_pkey,tarefa_templates,,
index,idx_tarefas_board_id,tarefas,,
index,idx_tarefas_column_id,tarefas,,
index,idx_tarefas_label_ids,tarefas,,
index,idx_tarefas_linked_entity,tarefas,,
index,idx_tarefas_org_status,tarefas,,
index,idx_tarefas_project,tarefas,,
index,idx_tarefas_recurrence_parent,tarefas,,
index,tarefas_pkey,tarefas,,
index,task_acknowledgments_pkey,task_acknowledgments,,
index,task_assignments_pkey,task_assignments,,
index,task_audit_logs_pkey,task_audit_logs,,
index,task_boards_pkey,task_boards,,
index,task_columns_pkey,task_columns,,
index,task_visibility_pkey,task_visibility,,
index,tasks_pkey,tasks,,
index,idx_telemedicine_rooms_org_created_at,telemedicine_rooms,,
index,idx_telemedicine_rooms_org_status,telemedicine_rooms,,
index,telemedicine_rooms_pkey,telemedicine_rooms,,
index,idx_therapist_commissions_org,therapist_commissions,,
index,idx_therapist_commissions_therapist,therapist_commissions,,
index,therapist_commissions_pkey,therapist_commissions,,
index,idx_time_entries_org_user,time_entries,,
index,idx_time_entries_patient,time_entries,,
index,idx_time_entries_task_id,time_entries,,
index,time_entries_pkey,time_entries,,
index,idx_timer_drafts_user_id,timer_drafts,,
index,timer_drafts_pkey,timer_drafts,,
index,idx_transacoes_org_created_at,transacoes,,
index,idx_transacoes_org_tipo_status,transacoes,,
index,transacoes_pkey,transacoes,,
index,transactions_pkey,transactions,,
index,idx_treatment_cycles_patient,treatment_cycles,,
index,treatment_cycles_pkey,treatment_cycles,,
index,idx_treatment_plans_patient_date,treatment_plans,,
index,treatment_plans_pkey,treatment_plans,,
index,idx_treatment_sessions_appointment,treatment_sessions,,
index,idx_treatment_sessions_patient_date,treatment_sessions,,
index,treatment_sessions_pkey,treatment_sessions,,
index,idx_user_agenda_appearance_profile,user_agenda_appearance,,
index,idx_user_agenda_appearance_unique,user_agenda_appearance,,
index,user_agenda_appearance_pkey,user_agenda_appearance,,
index,idx_user_inventory_user_updated,user_inventory,,
index,user_inventory_pkey,user_inventory,,
index,user_inventory_user_item_unique,user_inventory,,
index,idx_user_invitations_email,user_invitations,,
index,idx_user_invitations_org,user_invitations,,
index,user_invitations_pkey,user_invitations,,
index,user_invitations_token_key,user_invitations,,
index,idx_user_vouchers_user_org,user_vouchers,,
index,user_vouchers_pkey,user_vouchers,,
index,idx_voucher_checkout_sessions_user_org,voucher_checkout_sessions,,
index,voucher_checkout_sessions_pkey,voucher_checkout_sessions,,
index,idx_vouchers_org_ativo_preco,vouchers,,
index,vouchers_pkey,vouchers,,
index,idx_wa_assign_assigned_to,wa_assignments,,
index,idx_wa_assign_conversation_id,wa_assignments,,
index,wa_assignments_pkey,wa_assignments,,
index,idx_wa_automation_rules_org,wa_automation_rules,,
index,idx_wa_automation_rules_org_active,wa_automation_rules,,
index,idx_wa_automation_rules_trigger,wa_automation_rules,,
index,idx_wa_rules_organization_id,wa_automation_rules,,
index,wa_automation_rules_pkey,wa_automation_rules,,
index,idx_wa_conv_tags_unique,wa_conversation_tags,,
index,wa_conversation_tags_pkey,wa_conversation_tags,,
index,idx_wa_conv_assigned_to,wa_conversations,,
index,idx_wa_conv_contact_id,wa_conversations,,
index,idx_wa_conv_org_assigned,wa_conversations,,
index,idx_wa_conv_org_created,wa_conversations,,
index,idx_wa_conv_org_status,wa_conversations,,
index,idx_wa_conv_organization_id,wa_conversations,,
index,idx_wa_conv_patient_id,wa_conversations,,
index,idx_wa_conversations_channel,wa_conversations,,
index,idx_wa_conversations_snoozed,wa_conversations,,
index,wa_conversations_pkey,wa_conversations,,
index,wa_dlq_messages_pkey,wa_dlq_messages,,
index,idx_wa_notes_conversation_id,wa_internal_notes,,
index,wa_internal_notes_pkey,wa_internal_notes,,
index,idx_wa_messages_inbound_conv_created,wa_messages,,
index,idx_wa_msgs_contact_id,wa_messages,,
index,idx_wa_msgs_conv_created,wa_messages,,
index,idx_wa_msgs_conversation_id,wa_messages,,
index,idx_wa_msgs_meta_message_id,wa_messages,,
index,idx_wa_msgs_organization_id,wa_messages,,
index,wa_messages_pkey,wa_messages,,
index,idx_wa_opt_organization_id,wa_opt_in_out,,
index,wa_opt_in_out_pkey,wa_opt_in_out,,
index,idx_wa_replies_organization_id,wa_quick_replies,,
index,wa_quick_replies_pkey,wa_quick_replies,,
index,idx_wa_events_idempotency_key,wa_raw_events,,
index,idx_wa_events_meta_message_id,wa_raw_events,,
index,idx_wa_events_organization_id,wa_raw_events,,
index,idx_wa_events_phone_number_id,wa_raw_events,,
index,idx_wa_events_processing_state,wa_raw_events,,
index,idx_wa_events_provider_event_id,wa_raw_events,,
index,wa_raw_events_pkey,wa_raw_events,,
index,idx_wa_sla_cfg_organization_id,wa_sla_config,,
index,wa_sla_config_pkey,wa_sla_config,,
index,idx_wa_sla_conv_id,wa_sla_tracking,,
index,wa_sla_tracking_pkey,wa_sla_tracking,,
index,idx_wa_tags_organization_id,wa_tags,,
index,wa_tags_pkey,wa_tags,,
index,idx_waitlist_org_status,waitlist,,
index,waitlist_pkey,waitlist,,
index,idx_waitlist_offers_org_waitlist,waitlist_offers,,
index,waitlist_offers_pkey,waitlist_offers,,
index,idx_wearable_data_patient,wearable_data,,
index,idx_wearable_data_patient_source,wearable_data,,
index,wearable_data_pkey,wearable_data,,
index,idx_wearable_oauth_patient,wearable_oauth_tokens,,
index,wearable_oauth_tokens_patient_id_provider_key,wearable_oauth_tokens,,
index,wearable_oauth_tokens_pkey,wearable_oauth_tokens,,
index,idx_weekly_challenges_active_dates,weekly_challenges,,
index,weekly_challenges_pkey,weekly_challenges,,
index,idx_wa_automation_log_org_created,whatsapp_automation_log,,
index,whatsapp_automation_log_pkey,whatsapp_automation_log,,
index,idx_wa_contacts_bsuid,whatsapp_contacts,,
index,idx_wa_contacts_organization_id,whatsapp_contacts,,
index,idx_wa_contacts_wa_id,whatsapp_contacts,,
index,whatsapp_contacts_pkey,whatsapp_contacts,,
index,idx_whatsapp_exercise_queue_org_created,whatsapp_exercise_queue,,
index,whatsapp_exercise_queue_pkey,whatsapp_exercise_queue,,
index,idx_whatsapp_messages_message_id,whatsapp_messages,,
index,idx_whatsapp_messages_org,whatsapp_messages,,
index,idx_whatsapp_messages_patient,whatsapp_messages,,
index,whatsapp_messages_pkey,whatsapp_messages,,
index,whatsapp_pending_replies_org_status_idx,whatsapp_pending_replies,,
index,whatsapp_pending_replies_pkey,whatsapp_pending_replies,,
index,idx_wiki_categories_org_order,wiki_categories,,
index,wiki_categories_organization_id_slug_key,wiki_categories,,
index,wiki_categories_pkey,wiki_categories,,
index,idx_wiki_comments_page_created,wiki_comments,,
index,idx_wiki_comments_parent_created,wiki_comments,,
index,wiki_comments_pkey,wiki_comments,,
index,wiki_dictionary_pkey,wiki_dictionary,,
index,idx_wiki_page_versions_page_id,wiki_page_versions,,
index,wiki_page_versions_pkey,wiki_page_versions,,
index,idx_wiki_pages_patient_visible,wiki_pages,,
index,wiki_pages_pkey,wiki_pages,,
index,wiki_pages_slug_unique,wiki_pages,,
index,idx_xp_transactions_org_patient_created,xp_transactions,,
index,idx_xp_transactions_patient_id,xp_transactions,,
index,xp_transactions_pkey,xp_transactions,,
policy,org_isolation_achievements,achievements,ALL,{public}
policy,org_isolation_achievements_log,achievements_log,ALL,{public}
policy,isolation_policy,activity_lab_clinic_profiles,ALL,{authenticated}
policy,isolation_policy,activity_lab_sessions,ALL,{authenticated}
policy,policy_agent_memories_isolation,agent_memories,ALL,{authenticated}
policy,ai_config_read,ai_config,SELECT,{public}
policy,ai_config_write,ai_config,ALL,{public}
policy,ai_models_read,ai_models,SELECT,{public}
policy,org_isolation_ai_peer_reviews,ai_peer_reviews,ALL,{public}
policy,ai_usage_logs_insert,ai_usage_logs,INSERT,{public}
policy,ai_usage_logs_read,ai_usage_logs,SELECT,{public}
policy,org_isolation_announcement_reads,announcement_reads,ALL,{public}
policy,org_isolation_announcements,announcements,ALL,{public}
policy,policy_appointment_status_settings_isolation,appointment_status_settings,ALL,{authenticated}
policy,org_isolation_appointment_types,appointment_types,ALL,{public}
policy,policy_appointments_isolation,appointments,ALL,{authenticated}
policy,org_isolation_articles,articles,ALL,{public}
policy,isolation_policy,atestado_templates,ALL,{authenticated}
policy,isolation_policy,audit_logs,ALL,{authenticated}
policy,policy_autocomplete_catalog_hybrid_isolation,autocomplete_catalog,ALL,{authenticated}
policy,isolation_policy,automation_logs,ALL,{authenticated}
policy,automations_org_isolation,automations,ALL,{public}
policy,policy_biomechanics_annotations_isolation,biomechanics_annotations,ALL,{authenticated}
policy,org_isolation_biomechanics_assessments,biomechanics_assessments,ALL,{public}
policy,policy_biomechanics_events_isolation,biomechanics_events,ALL,{authenticated}
policy,policy_biomechanics_frames_isolation,biomechanics_frames,ALL,{authenticated}
policy,policy_biomechanics_jobs_isolation,biomechanics_jobs,ALL,{authenticated}
policy,policy_biomechanics_media_isolation,biomechanics_media,ALL,{authenticated}
policy,org_isolation_biomechanics_metrics,biomechanics_metrics,ALL,{public}
policy,policy_biomechanics_protocols_hybrid_isolation,biomechanics_protocols,ALL,{authenticated}
policy,policy_biomechanics_review_actions_isolation,biomechanics_review_actions,ALL,{authenticated}
policy,org_isolation_blocked_slots,blocked_slots,ALL,{public}
policy,policy_blocked_slots_isolation,blocked_slots,ALL,{authenticated}
policy,org_isolation_board_automations,board_automations,ALL,{public}
policy,org_writes_board_checklist_templates,board_checklist_templates,ALL,{public}
policy,public_catalog_read_board_checklist_templates,board_checklist_templates,SELECT,{public}
policy,org_isolation_board_labels,board_labels,ALL,{public}
policy,org_isolation_boards,boards,ALL,{public}
policy,org_isolation_business_hours,business_hours,ALL,{public}
policy,isolation_policy,business_metrics,ALL,{authenticated}
policy,org_isolation_cancellation_rules,cancellation_rules,ALL,{public}
policy,org_isolation_card_patient_mappings,card_patient_mappings,ALL,{public}
policy,org_isolation_centros_custo,centros_custo,ALL,{public}
policy,isolation_policy,checklist_items,ALL,{authenticated}
policy,isolation_policy,clinic_inventory,ALL,{authenticated}
policy,isolation_policy,clinic_profiles,ALL,{authenticated}
policy,clinical_access_logs_insert_anyone,clinical_access_logs,INSERT,{public}
policy,clinical_access_logs_org_isolation,clinical_access_logs,ALL,{public}
policy,clinical_alerts_org_isolation,clinical_alerts,ALL,{public}
policy,org_isolation_clinical_embeddings,clinical_embeddings,ALL,{public}
policy,org_isolation_clinical_reasoning_logs,clinical_reasoning_logs,ALL,{public}
policy,org_isolation_clinical_scribe_logs,clinical_scribe_logs,ALL,{public}
policy,org_isolation_clinical_test_templates,clinical_test_templates,ALL,{public}
policy,org_writes_clinical_test_templates,clinical_test_templates,ALL,{public}
policy,public_catalog_read_clinical_test_templates,clinical_test_templates,SELECT,{public}
policy,isolation_policy,commission_payouts,ALL,{authenticated}
policy,isolation_policy,communication_logs,ALL,{authenticated}
policy,org_isolation_conduct_library,conduct_library,ALL,{public}
policy,org_writes_conduct_library,conduct_library,ALL,{public}
policy,public_catalog_read_conduct_library,conduct_library,SELECT,{public}
policy,org_isolation_contact_activities,contact_activities,ALL,{public}
policy,org_isolation_contact_scores,contact_scores,ALL,{public}
policy,org_isolation_contacts,contacts,ALL,{public}
policy,org_isolation_contas_financeiras,contas_financeiras,ALL,{public}
policy,isolation_policy,content_calendar,ALL,{authenticated}
policy,org_isolation_contratados,contratados,ALL,{public}
policy,isolation_policy,contrato_templates,ALL,{authenticated}
policy,isolation_policy,convenio_reports,ALL,{authenticated}
policy,org_isolation_convenios,convenios,ALL,{public}
policy,isolation_policy,cost_centers,ALL,{authenticated}
policy,org_isolation_crm_automation_executions,crm_automation_executions,ALL,{public}
policy,org_isolation_crm_automation_rules,crm_automation_rules,ALL,{public}
policy,isolation_policy,crm_campanhas,ALL,{authenticated}
policy,isolation_policy,crm_tarefas,ALL,{authenticated}
policy,isolation_policy,daily_quests,ALL,{authenticated}
policy,org_isolation_digital_twin_snapshots,digital_twin_snapshots,ALL,{public}
policy,doctors_org_policy,doctors,ALL,{public}
policy,org_isolation_empresas_parceiras,empresas_parceiras,ALL,{public}
policy,isolation_policy,evaluation_forms,ALL,{authenticated}
policy,org_writes_evaluation_templates,evaluation_templates,ALL,{public}
policy,public_catalog_read_evaluation_templates,evaluation_templates,SELECT,{public}
policy,isolation_policy,evento_contratados,ALL,{authenticated}
policy,isolation_policy,evento_templates,ALL,{authenticated}
policy,org_isolation_eventos,eventos,ALL,{public}
policy,evidence_links_org_isolation,evidence_links,ALL,{public}
policy,org_isolation_evolution_measurements,evolution_measurements,ALL,{public}
policy,org_isolation_evolution_templates,evolution_templates,ALL,{public}
policy,org_writes_evolution_templates,evolution_templates,ALL,{public}
policy,public_catalog_read_evolution_templates,evolution_templates,SELECT,{public}
policy,org_isolation_exercise_categories,exercise_categories,ALL,{public}
policy,org_writes_exercise_categories,exercise_categories,ALL,{public}
policy,public_catalog_read_exercise_categories,exercise_categories,SELECT,{public}
policy,org_isolation_exercise_favorites,exercise_favorites,ALL,{public}
policy,user_self_exercise_favorites,exercise_favorites,ALL,{public}
policy,org_isolation_exercise_media_attachments,exercise_media_attachments,ALL,{public}
policy,org_isolation_exercise_prescriptions,exercise_prescriptions,ALL,{public}
policy,patient_self_read_exercise_prescriptions,exercise_prescriptions,SELECT,{public}
policy,exercise_protocols_org_isolation,exercise_protocols,ALL,{public}
policy,org_writes_exercise_protocols,exercise_protocols,ALL,{public}
policy,protocols_org_isolation,exercise_protocols,ALL,{public}
policy,public_catalog_read_exercise_protocols,exercise_protocols,SELECT,{public}
policy,org_isolation_exercise_template_categories,exercise_template_categories,ALL,{public}
policy,org_writes_exercise_template_categories,exercise_template_categories,ALL,{public}
policy,public_catalog_read_exercise_template_categories,exercise_template_categories,SELECT,{public}
policy,org_isolation_exercise_template_items,exercise_template_items,ALL,{public}
policy,org_writes_exercise_template_items,exercise_template_items,ALL,{public}
policy,public_catalog_read_exercise_template_items,exercise_template_items,SELECT,{public}
policy,exercise_templates_org_isolation,exercise_templates,ALL,{public}
policy,org_writes_exercise_templates,exercise_templates,ALL,{public}
policy,public_catalog_read_exercise_templates,exercise_templates,SELECT,{public}
policy,templates_org_isolation,exercise_templates,ALL,{public}
policy,org_isolation_exercise_videos,exercise_videos,ALL,{public}
policy,exercises_org_isolation,exercises,ALL,{public}
policy,org_writes_exercises,exercises,ALL,{public}
policy,public_catalog_read_exercises,exercises,SELECT,{public}
policy,org_isolation_feriados,feriados,ALL,{public}
policy,isolation_policy,financial_accounts,ALL,{authenticated}
policy,org_isolation_fisio_link_analytics,fisio_link_analytics,ALL,{public}
policy,org_isolation_fisio_links,fisio_links,ALL,{public}
policy,isolation_policy,force_sessions,ALL,{authenticated}
policy,org_isolation_formas_pagamento,formas_pagamento,ALL,{public}
policy,org_isolation_fornecedores,fornecedores,ALL,{public}
policy,org_isolation_generated_reports,generated_reports,ALL,{public}
policy,org_isolation_goal_profiles,goal_profiles,ALL,{public}
policy,org_isolation_goals,goals,ALL,{public}
policy,isolation_policy,google_drive_items,ALL,{authenticated}
policy,isolation_policy,google_integrations,ALL,{authenticated}
policy,org_isolation_group_checkins,group_checkins,ALL,{public}
policy,org_isolation_group_class_schedules,group_class_schedules,ALL,{public}
policy,org_isolation_group_classes,group_classes,ALL,{public}
policy,org_isolation_group_enrollments,group_enrollments,ALL,{public}
policy,org_isolation_group_sessions,group_sessions,ALL,{public}
policy,org_isolation_group_waitlist,group_waitlist,ALL,{public}
policy,isolation_policy,health_insurances,ALL,{authenticated}
policy,isolation_policy,identity_history,ALL,{authenticated}
policy,isolation_policy,inventory_movements,ALL,{authenticated}
policy,org_isolation_jules_learnings,jules_learnings,ALL,{public}
policy,org_isolation_jules_pr_reviews,jules_pr_reviews,ALL,{public}
policy,isolation_policy,knowledge_annotations,ALL,{authenticated}
policy,isolation_policy,knowledge_articles,ALL,{authenticated}
policy,isolation_policy,knowledge_audit,ALL,{authenticated}
policy,isolation_policy,knowledge_curation,ALL,{authenticated}
policy,isolation_policy,knowledge_notes,ALL,{authenticated}
policy,org_isolation_lead_historico,lead_historico,ALL,{public}
policy,org_isolation_leads,leads,ALL,{public}
policy,isolation_policy,lgpd_consents,ALL,{authenticated}
policy,lgpd_deletion_requests_org_isolation,lgpd_deletion_requests,ALL,{public}
policy,isolation_policy,marketing_birthday_configs,ALL,{authenticated}
policy,isolation_policy,marketing_consents,ALL,{authenticated}
policy,isolation_policy,marketing_exports,ALL,{authenticated}
policy,isolation_policy,marketing_recall_campaigns,ALL,{authenticated}
policy,isolation_policy,marketing_review_configs,ALL,{authenticated}
policy,org_isolation_media_gallery,media_gallery,ALL,{public}
policy,isolation_policy,medical_attachments,ALL,{authenticated}
policy,org_isolation_medical_records,medical_records,ALL,{public}
policy,isolation_policy,medical_report_templates,ALL,{authenticated}
policy,isolation_policy,medical_reports,ALL,{authenticated}
policy,isolation_policy,medical_request_files,ALL,{authenticated}
policy,org_isolation_medical_requests,medical_requests,ALL,{app_runtime}
policy,org_isolation_messages,messages,ALL,{public}
policy,isolation_policy,mfa_enrollments,ALL,{authenticated}
policy,isolation_policy,mfa_settings,ALL,{authenticated}
policy,isolation_policy,ml_training_data,ALL,{authenticated}
policy,org_isolation_nfse,nfse,ALL,{public}
policy,org_isolation_nfse_config,nfse_config,ALL,{public}
policy,org_isolation_nfse_records,nfse_records,ALL,{public}
policy,org_isolation_notifications,notifications,ALL,{public}
policy,org_isolation_nps_surveys,nps_surveys,ALL,{public}
policy,isolation_policy,organization_members,ALL,{authenticated}
policy,org_isolation_organizations,organizations,ALL,{public}
policy,org_isolation_package_usage,package_usage,ALL,{public}
policy,patient_self_read_package_usage,package_usage,SELECT,{public}
policy,org_isolation_pagamentos,pagamentos,ALL,{public}
policy,org_isolation_pain_map_points,pain_map_points,ALL,{public}
policy,org_isolation_pain_maps,pain_maps,ALL,{public}
policy,patient_self_read_pain_maps,pain_maps,SELECT,{public}
policy,org_isolation_participantes,participantes,ALL,{public}
policy,isolation_policy,partner_companies,ALL,{authenticated}
policy,org_isolation_pathologies,pathologies,ALL,{public}
policy,org_writes_pathologies,pathologies,ALL,{public}
policy,public_catalog_read_pathologies,pathologies,SELECT,{public}
policy,isolation_policy,pathology_required_measurements,ALL,{authenticated}
policy,org_isolation_patient_achievements,patient_achievements,ALL,{public}
policy,patient_self_read_patient_achievements,patient_achievements,SELECT,{public}
policy,isolation_policy,patient_adherence_predictions,ALL,{authenticated}
policy,isolation_policy,patient_documents,ALL,{authenticated}
policy,isolation_policy,patient_evaluation_responses,ALL,{authenticated}
policy,isolation_policy,patient_exam_files,ALL,{authenticated}
policy,isolation_policy,patient_exams,ALL,{authenticated}
policy,org_isolation_patient_exercise_logs,patient_exercise_logs,ALL,{public}
policy,patient_self_read_patient_exercise_logs,patient_exercise_logs,SELECT,{public}
policy,org_isolation_patient_gamification,patient_gamification,ALL,{public}
policy,patient_self_read_patient_gamification,patient_gamification,SELECT,{public}
policy,isolation_policy,patient_goal_tracking,ALL,{authenticated}
policy,org_isolation_patient_goals,patient_goals,ALL,{public}
policy,patient_self_read_patient_goals,patient_goals,SELECT,{public}
policy,Patients can manage their own exercises,patient_home_exercises,ALL,{public}
policy,Professionals can view shared patient exercises,patient_home_exercises,SELECT,{public}
policy,org_isolation_patient_insights,patient_insights,ALL,{public}
policy,isolation_policy,patient_lifecycle_events,ALL,{authenticated}
